Date	Annee	Mois	jour	Qls	Qm3s
19520511	1952	5	11	6310	6.31
19520512	1952	5	12	6310	6.31
19520513	1952	5	13	6310	6.31
19520514	1952	5	14	6310	6.31
19520515	1952	5	15	6310	6.31
19520516	1952	5	16	6150	6.15
19520517	1952	5	17	4420	4.42
19520518	1952	5	18	4300	4.30
19520519	1952	5	19	4300	4.30
19520520	1952	5	20	4300	4.30
19520521	1952	5	21	4300	4.30
19520522	1952	5	22	4300	4.30
19520523	1952	5	23	4300	4.30
19520524	1952	5	24	4300	4.30
19520525	1952	5	25	4300	4.30
19520526	1952	5	26	4300	4.30
19520527	1952	5	27	4300	4.30
19520528	1952	5	28	4300	4.30
19520529	1952	5	29	4300	4.30
19520530	1952	5	30	4110	4.11
19520531	1952	5	31	2240	2.24
19520601	1952	6	1	2110	2.11
19520602	1952	6	2	2110	2.11
19520603	1952	6	3	2110	2.11
19520604	1952	6	4	2110	2.11
19520605	1952	6	5	2110	2.11
19520606	1952	6	6	2110	2.11
19520607	1952	6	7	2110	2.11
19520608	1952	6	8	2110	2.11
19520609	1952	6	9	2110	2.11
19520610	1952	6	10	2110	2.11
19520611	1952	6	11	2110	2.11
19520612	1952	6	12	2110	2.11
19520613	1952	6	13	2110	2.11
19520614	1952	6	14	2110	2.11
19520615	1952	6	15	2110	2.11
19520616	1952	6	16	2110	2.11
19520617	1952	6	17	2110	2.11
19520618	1952	6	18	2110	2.11
19520619	1952	6	19	2110	2.11
19520620	1952	6	20	2110	2.11
19520621	1952	6	21	2110	2.11
19520622	1952	6	22	2110	2.11
19520623	1952	6	23	2110	2.11
19520624	1952	6	24	2110	2.11
19520625	1952	6	25	2110	2.11
19520626	1952	6	26	2110	2.11
19520627	1952	6	27	2110	2.11
19520628	1952	6	28	2110	2.11
19520629	1952	6	29	2110	2.11
19520630	1952	6	30	2110	2.11
19520701	1952	7	1	2110	2.11
19520702	1952	7	2	2110	2.11
19520703	1952	7	3	2110	2.11
19520704	1952	7	4	2110	2.11
19520705	1952	7	5	2110	2.11
19520706	1952	7	6	2110	2.11
19520707	1952	7	7	2110	2.11
19520708	1952	7	8	2110	2.11
19520709	1952	7	9	2110	2.11
19520710	1952	7	10	1960	1.96
19520711	1952	7	11	1560	1.56
19520712	1952	7	12	1540	1.54
19520713	1952	7	13	1540	1.54
19520714	1952	7	14	1540	1.54
19520715	1952	7	15	1540	1.54
19520716	1952	7	16	1540	1.54
19520717	1952	7	17	1540	1.54
19520718	1952	7	18	1540	1.54
19520719	1952	7	19	1540	1.54
19520720	1952	7	20	1540	1.54
19520721	1952	7	21	1540	1.54
19520722	1952	7	22	1540	1.54
19520723	1952	7	23	1540	1.54
19520724	1952	7	24	1540	1.54
19520725	1952	7	25	1540	1.54
19520726	1952	7	26	1540	1.54
19520727	1952	7	27	1540	1.54
19520728	1952	7	28	1540	1.54
19520729	1952	7	29	1540	1.54
19520730	1952	7	30	1540	1.54
19520731	1952	7	31	1540	1.54
19520801	1952	8	1	1540	1.54
19520802	1952	8	2	1540	1.54
19520803	1952	8	3	1540	1.54
19520804	1952	8	4	1540	1.54
19520805	1952	8	5	1540	1.54
19520806	1952	8	6	1540	1.54
19520807	1952	8	7	1540	1.54
19520808	1952	8	8	1540	1.54
19520809	1952	8	9	1540	1.54
19520810	1952	8	10	1540	1.54
19520811	1952	8	11	1540	1.54
19520812	1952	8	12	1540	1.54
19520813	1952	8	13	1540	1.54
19520814	1952	8	14	1540	1.54
19520815	1952	8	15	1540	1.54
19520816	1952	8	16	1540	1.54
19520817	1952	8	17	1540	1.54
19520818	1952	8	18	1540	1.54
19520819	1952	8	19	1540	1.54
19520820	1952	8	20	1540	1.54
19520821	1952	8	21	1540	1.54
19520822	1952	8	22	1540	1.54
19520823	1952	8	23	1540	1.54
19520824	1952	8	24	1540	1.54
19520825	1952	8	25	1540	1.54
19520826	1952	8	26	1540	1.54
19520827	1952	8	27	1540	1.54
19520828	1952	8	28	1540	1.54
19520829	1952	8	29	1540	1.54
19520830	1952	8	30	1540	1.54
19520831	1952	8	31	1540	1.54
19520901	1952	9	1	1540	1.54
19520902	1952	9	2	1540	1.54
19520903	1952	9	3	1540	1.54
19520904	1952	9	4	1540	1.54
19520905	1952	9	5	1540	1.54
19520906	1952	9	6	1540	1.54
19520907	1952	9	7	1540	1.54
19520908	1952	9	8	1540	1.54
19520909	1952	9	9	1540	1.54
19520910	1952	9	10	1540	1.54
19520911	1952	9	11	1540	1.54
19520912	1952	9	12	1540	1.54
19520913	1952	9	13	1540	1.54
19520914	1952	9	14	1540	1.54
19520915	1952	9	15	1540	1.54
19520916	1952	9	16	1540	1.54
19520917	1952	9	17	1540	1.54
19520918	1952	9	18	1540	1.54
19520919	1952	9	19	1540	1.54
19520920	1952	9	20	1540	1.54
19520921	1952	9	21	1540	1.54
19520922	1952	9	22	1540	1.54
19520923	1952	9	23	1540	1.54
19520924	1952	9	24	1540	1.54
19520925	1952	9	25	1540	1.54
19520926	1952	9	26	1540	1.54
19520927	1952	9	27	1540	1.54
19520928	1952	9	28	1540	1.54
19520929	1952	9	29	1540	1.54
19520930	1952	9	30	1540	1.54
19521001	1952	10	1	1540	1.54
19521002	1952	10	2	1570	1.57
19521003	1952	10	3	2120	2.12
19521004	1952	10	4	2880	2.88
19521005	1952	10	5	4180	4.18
19521006	1952	10	6	4340	4.34
19521007	1952	10	7	4830	4.83
19521008	1952	10	8	4870	4.87
19521009	1952	10	9	4790	4.79
19521010	1952	10	10	3820	3.82
19521011	1952	10	11	3740	3.74
19521012	1952	10	12	3740	3.74
19521013	1952	10	13	4000	4.00
19521014	1952	10	14	7460	7.46
19521015	1952	10	15	7780	7.78
19521016	1952	10	16	7780	7.78
19521017	1952	10	17	7670	7.67
19521018	1952	10	18	6420	6.42
19521019	1952	10	19	6310	6.31
19521020	1952	10	20	6520	6.52
19521021	1952	10	21	9570	9.57
19521022	1952	10	22	15900	15.90
19521023	1952	10	23	17500	17.50
19521024	1952	10	24	22900	22.90
19521025	1952	10	25	24600	24.60
19521026	1952	10	26	37500	37.50
19521027	1952	10	27	33800	33.80
19521028	1952	10	28	24200	24.20
19521029	1952	10	29	21500	21.50
19521030	1952	10	30	15900	15.90
19521031	1952	10	31	15600	15.60
19521101	1952	11	1	15600	15.60
19521102	1952	11	2	19900	19.90
19521103	1952	11	3	34400	34.40
19521104	1952	11	4	46300	46.30
19521105	1952	11	5	40900	40.90
19521106	1952	11	6	36400	36.40
19521107	1952	11	7	30000	30.00
19521108	1952	11	8	27900	27.90
19521109	1952	11	9	26500	26.50
19521110	1952	11	10	24600	24.60
19521111	1952	11	11	29500	29.50
19521112	1952	11	12	37100	37.10
19521113	1952	11	13	29200	29.20
19521114	1952	11	14	25100	25.10
19521115	1952	11	15	23400	23.40
19521116	1952	11	16	21900	21.90
19521117	1952	11	17	21600	21.60
19521118	1952	11	18	19600	19.60
19521119	1952	11	19	19500	19.50
19521120	1952	11	20	19800	19.80
19521121	1952	11	21	30500	30.50
19521122	1952	11	22	89200	89.20
19521123	1952	11	23	103000	103.00
19521124	1952	11	24	80600	80.60
19521125	1952	11	25	57300	57.30
19521126	1952	11	26	84100	84.10
19521127	1952	11	27	124000	124.00
19521128	1952	11	28	108000	108.00
19521129	1952	11	29	61000	61.00
19521130	1952	11	30	41700	41.70
19521201	1952	12	1	37100	37.10
19521202	1952	12	2	53900	53.90
19521203	1952	12	3	41400	41.40
19521204	1952	12	4	33100	33.10
19521205	1952	12	5	27300	27.30
19521206	1952	12	6	23500	23.50
19521207	1952	12	7	21500	21.50
19521208	1952	12	8	16000	16.00
19521209	1952	12	9	15600	15.60
19521210	1952	12	10	15600	15.60
19521211	1952	12	11	15600	15.60
19521212	1952	12	12	17000	17.00
19521213	1952	12	13	39700	39.70
19521214	1952	12	14	45200	45.20
19521215	1952	12	15	42800	42.80
19521216	1952	12	16	39400	39.40
19521217	1952	12	17	94600	94.60
19521218	1952	12	18	151000	151.00
19521219	1952	12	19	137000	137.00
19521220	1952	12	20	127000	127.00
19521221	1952	12	21	117000	117.00
19521222	1952	12	22	117000	117.00
19521223	1952	12	23	91900	91.90
19521224	1952	12	24	79400	79.40
19521225	1952	12	25	62000	62.00
19521226	1952	12	26	51800	51.80
19521227	1952	12	27	42800	42.80
19521228	1952	12	28	32000	32.00
19521229	1952	12	29	30900	30.90
19521230	1952	12	30	27300	27.30
19521231	1952	12	31	23400	23.40
19530101	1953	1	1	19500	19.50
19530102	1953	1	2	15900	15.90
19530103	1953	1	3	15300	15.30
19530104	1953	1	4	11700	11.70
19530105	1953	1	5	8060	8.06
19530106	1953	1	6	7780	7.78
19530107	1953	1	7	7780	7.78
19530108	1953	1	8	7780	7.78
19530109	1953	1	9	7780	7.78
19530110	1953	1	10	7780	7.78
19530111	1953	1	11	7670	7.67
19530112	1953	1	12	6420	6.42
19530113	1953	1	13	6310	6.31
19530114	1953	1	14	6310	6.31
19530115	1953	1	15	6310	6.31
19530116	1953	1	16	6310	6.31
19530117	1953	1	17	6310	6.31
19530118	1953	1	18	6310	6.31
19530119	1953	1	19	6310	6.31
19530120	1953	1	20	6310	6.31
19530121	1953	1	21	6310	6.31
19530122	1953	1	22	6310	6.31
19530123	1953	1	23	6310	6.31
19530124	1953	1	24	6310	6.31
19530125	1953	1	25	6310	6.31
19530126	1953	1	26	6310	6.31
19530127	1953	1	27	6310	6.31
19530128	1953	1	28	6310	6.31
19530129	1953	1	29	6310	6.31
19530130	1953	1	30	6310	6.31
19530131	1953	1	31	6420	6.42
19530201	1953	2	1	7670	7.67
19530202	1953	2	2	7780	7.78
19530203	1953	2	3	7780	7.78
19530204	1953	2	4	7780	7.78
19530205	1953	2	5	7780	7.78
19530206	1953	2	6	7780	7.78
19530207	1953	2	7	7780	7.78
19530208	1953	2	8	7780	7.78
19530209	1953	2	9	7780	7.78
19530210	1953	2	10	12900	12.90
19530211	1953	2	11	58300	58.30
19530212	1953	2	12	71600	71.60
19530213	1953	2	13	48400	48.40
19530214	1953	2	14	35400	35.40
19530215	1953	2	15	30200	30.20
19530216	1953	2	16	23500	23.50
19530217	1953	2	17	19600	19.60
19530218	1953	2	18	17300	17.30
19530219	1953	2	19	18200	18.20
19530220	1953	2	20	31300	31.30
19530221	1953	2	21	45100	45.10
19530222	1953	2	22	34000	34.00
19530223	1953	2	23	31100	31.10
19530224	1953	2	24	29700	29.70
19530225	1953	2	25	29600	29.60
19530226	1953	2	26	29300	29.30
19530227	1953	2	27	24900	24.90
19530228	1953	2	28	19600	19.60
19530301	1953	3	1	15800	15.80
19530302	1953	3	2	14100	14.10
19530303	1953	3	3	14000	14.00
19530304	1953	3	4	14000	14.00
19530305	1953	3	5	14000	14.00
19530306	1953	3	6	14000	14.00
19530307	1953	3	7	13800	13.80
19530308	1953	3	8	11900	11.90
19530309	1953	3	9	11700	11.70
19530310	1953	3	10	11700	11.70
19530311	1953	3	11	9730	9.73
19530312	1953	3	12	7780	7.78
19530313	1953	3	13	7780	7.78
19530314	1953	3	14	7670	7.67
19530315	1953	3	15	6420	6.42
19530316	1953	3	16	6310	6.31
19530317	1953	3	17	6310	6.31
19530318	1953	3	18	6310	6.31
19530319	1953	3	19	6310	6.31
19530320	1953	3	20	6310	6.31
19530321	1953	3	21	6310	6.31
19530322	1953	3	22	6310	6.31
19530323	1953	3	23	6310	6.31
19530324	1953	3	24	6210	6.21
19530325	1953	3	25	4980	4.98
19530326	1953	3	26	4870	4.87
19530327	1953	3	27	4870	4.87
19530328	1953	3	28	4830	4.83
19530329	1953	3	29	4340	4.34
19530330	1953	3	30	4300	4.30
19530331	1953	3	31	4300	4.30
19530401	1953	4	1	4300	4.30
19530402	1953	4	2	4300	4.30
19530403	1953	4	3	4300	4.30
19530404	1953	4	4	4300	4.30
19530405	1953	4	5	4300	4.30
19530406	1953	4	6	4300	4.30
19530407	1953	4	7	4300	4.30
19530408	1953	4	8	4300	4.30
19530409	1953	4	9	4300	4.30
19530410	1953	4	10	4300	4.30
19530411	1953	4	11	4300	4.30
19530412	1953	4	12	4300	4.30
19530413	1953	4	13	4300	4.30
19530414	1953	4	14	4300	4.30
19530415	1953	4	15	4300	4.30
19530416	1953	4	16	4300	4.30
19530417	1953	4	17	4300	4.30
19530418	1953	4	18	4300	4.30
19530419	1953	4	19	4300	4.30
19530420	1953	4	20	4300	4.30
19530421	1953	4	21	4300	4.30
19530422	1953	4	22	4300	4.30
19530423	1953	4	23	4300	4.30
19530424	1953	4	24	4300	4.30
19530425	1953	4	25	4300	4.30
19530426	1953	4	26	4300	4.30
19530427	1953	4	27	4300	4.30
19530428	1953	4	28	4300	4.30
19530429	1953	4	29	4300	4.30
19530430	1953	4	30	4110	4.11
19530501	1953	5	1	2250	2.25
19530502	1953	5	2	2110	2.11
19530503	1953	5	3	2110	2.11
19530504	1953	5	4	2110	2.11
19530505	1953	5	5	2110	2.11
19530506	1953	5	6	2110	2.11
19530507	1953	5	7	2110	2.11
19530508	1953	5	8	2110	2.11
19530509	1953	5	9	2110	2.11
19530510	1953	5	10	2110	2.11
19530511	1953	5	11	2110	2.11
19530512	1953	5	12	2110	2.11
19530513	1953	5	13	2110	2.11
19530514	1953	5	14	2110	2.11
19530515	1953	5	15	2110	2.11
19530516	1953	5	16	2110	2.11
19530517	1953	5	17	2110	2.11
19530518	1953	5	18	2110	2.11
19530519	1953	5	19	2110	2.11
19530520	1953	5	20	2110	2.11
19530521	1953	5	21	2110	2.11
19530522	1953	5	22	2110	2.11
19530523	1953	5	23	2110	2.11
19530524	1953	5	24	2110	2.11
19530525	1953	5	25	2110	2.11
19530526	1953	5	26	2110	2.11
19530527	1953	5	27	2110	2.11
19530528	1953	5	28	2110	2.11
19530529	1953	5	29	2110	2.11
19530530	1953	5	30	2110	2.11
19530531	1953	5	31	2110	2.11
19530601	1953	6	1	2110	2.11
19530602	1953	6	2	2110	2.11
19530603	1953	6	3	2110	2.11
19530604	1953	6	4	2110	2.11
19530605	1953	6	5	2110	2.11
19530606	1953	6	6	2110	2.11
19530607	1953	6	7	2110	2.11
19530608	1953	6	8	2110	2.11
19530609	1953	6	9	3480	3.48
19530610	1953	6	10	28000	28.00
19530611	1953	6	11	23900	23.90
19530612	1953	6	12	19600	19.60
19530613	1953	6	13	21500	21.50
19530614	1953	6	14	19600	19.60
19530615	1953	6	15	19200	19.20
19530616	1953	6	16	15800	15.80
19530617	1953	6	17	13400	13.40
19530618	1953	6	18	11900	11.90
19530619	1953	6	19	5400	5.40
19530620	1953	6	20	4870	4.87
19530621	1953	6	21	4870	4.87
19530622	1953	6	22	4870	4.87
19530623	1953	6	23	4870	4.87
19530624	1953	6	24	5350	5.35
19530625	1953	6	25	11200	11.20
19530626	1953	6	26	11700	11.70
19530627	1953	6	27	11400	11.40
19530628	1953	6	28	8060	8.06
19530629	1953	6	29	7780	7.78
19530630	1953	6	30	7780	7.78
19530701	1953	7	1	11700	11.70
19530702	1953	7	2	15600	15.60
19530703	1953	7	3	15600	15.60
19530704	1953	7	4	15600	15.60
19530705	1953	7	5	15600	15.60
19530706	1953	7	6	15300	15.30
19530707	1953	7	7	12000	12.00
19530708	1953	7	8	9730	9.73
19530709	1953	7	9	7780	7.78
19530710	1953	7	10	7780	7.78
19530711	1953	7	11	7780	7.78
19530712	1953	7	12	7780	7.78
19530713	1953	7	13	7780	7.78
19530714	1953	7	14	7780	7.78
19530715	1953	7	15	7780	7.78
19530716	1953	7	16	7670	7.67
19530717	1953	7	17	6420	6.42
19530718	1953	7	18	7420	7.42
19530719	1953	7	19	25100	25.10
19530720	1953	7	20	27000	27.00
19530721	1953	7	21	18000	18.00
19530722	1953	7	22	14000	14.00
19530723	1953	7	23	11900	11.90
19530724	1953	7	24	11400	11.40
19530725	1953	7	25	8060	8.06
19530726	1953	7	26	7670	7.67
19530727	1953	7	27	6420	6.42
19530728	1953	7	28	6310	6.31
19530729	1953	7	29	6310	6.31
19530730	1953	7	30	6310	6.31
19530731	1953	7	31	6310	6.31
19530801	1953	8	1	6310	6.31
19530802	1953	8	2	6310	6.31
19530803	1953	8	3	6310	6.31
19530804	1953	8	4	6310	6.31
19530805	1953	8	5	6210	6.21
19530806	1953	8	6	4730	4.73
19530807	1953	8	7	2270	2.27
19530808	1953	8	8	2110	2.11
19530809	1953	8	9	2110	2.11
19530810	1953	8	10	2110	2.11
19530811	1953	8	11	2110	2.11
19530812	1953	8	12	2110	2.11
19530813	1953	8	13	2110	2.11
19530814	1953	8	14	2110	2.11
19530815	1953	8	15	2110	2.11
19530816	1953	8	16	2110	2.11
19530817	1953	8	17	2110	2.11
19530818	1953	8	18	2110	2.11
19530819	1953	8	19	2110	2.11
19530820	1953	8	20	2110	2.11
19530821	1953	8	21	2110	2.11
19530822	1953	8	22	2110	2.11
19530823	1953	8	23	2110	2.11
19530824	1953	8	24	2110	2.11
19530825	1953	8	25	2110	2.11
19530826	1953	8	26	2110	2.11
19530827	1953	8	27	2110	2.11
19530828	1953	8	28	2110	2.11
19530829	1953	8	29	2110	2.11
19530830	1953	8	30	2110	2.11
19530831	1953	8	31	2110	2.11
19530901	1953	9	1	2110	2.11
19530902	1953	9	2	2110	2.11
19530903	1953	9	3	2110	2.11
19530904	1953	9	4	2110	2.11
19530905	1953	9	5	2110	2.11
19530906	1953	9	6	2110	2.11
19530907	1953	9	7	2110	2.11
19530908	1953	9	8	2110	2.11
19530909	1953	9	9	2110	2.11
19530910	1953	9	10	2110	2.11
19530911	1953	9	11	2110	2.11
19530912	1953	9	12	2070	2.07
19530913	1953	9	13	1570	1.57
19530914	1953	9	14	1540	1.54
19530915	1953	9	15	1540	1.54
19530916	1953	9	16	1540	1.54
19530917	1953	9	17	1540	1.54
19530918	1953	9	18	1540	1.54
19530919	1953	9	19	1540	1.54
19530920	1953	9	20	1540	1.54
19530921	1953	9	21	1540	1.54
19530922	1953	9	22	1540	1.54
19530923	1953	9	23	1540	1.54
19530924	1953	9	24	1540	1.54
19530925	1953	9	25	1540	1.54
19530926	1953	9	26	1540	1.54
19530927	1953	9	27	1540	1.54
19530928	1953	9	28	1540	1.54
19530929	1953	9	29	1540	1.54
19530930	1953	9	30	1540	1.54
19531001	1953	10	1	1540	1.54
19531002	1953	10	2	1540	1.54
19531003	1953	10	3	1540	1.54
19531004	1953	10	4	1540	1.54
19531005	1953	10	5	1540	1.54
19531006	1953	10	6	1540	1.54
19531007	1953	10	7	1540	1.54
19531008	1953	10	8	1540	1.54
19531009	1953	10	9	1540	1.54
19531010	1953	10	10	1540	1.54
19531011	1953	10	11	1540	1.54
19531012	1953	10	12	1540	1.54
19531013	1953	10	13	1540	1.54
19531014	1953	10	14	1540	1.54
19531015	1953	10	15	1540	1.54
19531016	1953	10	16	1540	1.54
19531017	1953	10	17	1540	1.54
19531018	1953	10	18	1540	1.54
19531019	1953	10	19	1540	1.54
19531020	1953	10	20	1540	1.54
19531021	1953	10	21	1540	1.54
19531022	1953	10	22	1540	1.54
19531023	1953	10	23	1540	1.54
19531024	1953	10	24	1540	1.54
19531025	1953	10	25	1540	1.54
19531026	1953	10	26	1540	1.54
19531027	1953	10	27	1540	1.54
19531028	1953	10	28	1540	1.54
19531029	1953	10	29	1540	1.54
19531030	1953	10	30	1540	1.54
19531031	1953	10	31	1540	1.54
19531101	1953	11	1	1540	1.54
19531102	1953	11	2	1540	1.54
19531103	1953	11	3	1540	1.54
19531104	1953	11	4	1540	1.54
19531105	1953	11	5	1540	1.54
19531106	1953	11	6	1540	1.54
19531107	1953	11	7	1540	1.54
19531108	1953	11	8	1540	1.54
19531109	1953	11	9	1540	1.54
19531110	1953	11	10	1540	1.54
19531111	1953	11	11	1540	1.54
19531112	1953	11	12	1540	1.54
19531113	1953	11	13	1540	1.54
19531114	1953	11	14	1540	1.54
19531115	1953	11	15	1540	1.54
19531116	1953	11	16	1540	1.54
19531117	1953	11	17	1540	1.54
19531118	1953	11	18	1540	1.54
19531119	1953	11	19	1540	1.54
19531120	1953	11	20	1540	1.54
19531121	1953	11	21	1540	1.54
19531122	1953	11	22	1540	1.54
19531123	1953	11	23	1540	1.54
19531124	1953	11	24	1540	1.54
19531125	1953	11	25	1540	1.54
19531126	1953	11	26	1540	1.54
19531127	1953	11	27	1540	1.54
19531128	1953	11	28	1540	1.54
19531129	1953	11	29	1540	1.54
19531130	1953	11	30	1540	1.54
19531201	1953	12	1	1540	1.54
19531202	1953	12	2	1540	1.54
19531203	1953	12	3	1540	1.54
19531204	1953	12	4	1540	1.54
19531205	1953	12	5	1540	1.54
19531206	1953	12	6	1540	1.54
19531207	1953	12	7	1540	1.54
19531208	1953	12	8	1540	1.54
19531209	1953	12	9	1540	1.54
19531210	1953	12	10	1540	1.54
19531211	1953	12	11	1540	1.54
19531212	1953	12	12	1540	1.54
19531213	1953	12	13	1540	1.54
19531214	1953	12	14	1540	1.54
19531215	1953	12	15	1540	1.54
19531216	1953	12	16	1540	1.54
19531217	1953	12	17	1540	1.54
19531218	1953	12	18	1540	1.54
19531219	1953	12	19	1540	1.54
19531220	1953	12	20	1540	1.54
19531221	1953	12	21	1540	1.54
19531222	1953	12	22	1540	1.54
19531223	1953	12	23	1540	1.54
19531224	1953	12	24	1540	1.54
19531225	1953	12	25	1540	1.54
19531226	1953	12	26	1540	1.54
19531227	1953	12	27	1540	1.54
19531228	1953	12	28	1540	1.54
19531229	1953	12	29	1540	1.54
19531230	1953	12	30	1540	1.54
19531231	1953	12	31	1540	1.54
19540101	1954	1	1	1540	1.54
19540102	1954	1	2	1540	1.54
19540103	1954	1	3	1540	1.54
19540104	1954	1	4	1540	1.54
19540105	1954	1	5	1540	1.54
19540106	1954	1	6	1540	1.54
19540107	1954	1	7	1540	1.54
19540108	1954	1	8	1540	1.54
19540109	1954	1	9	1540	1.54
19540110	1954	1	10	1540	1.54
19540111	1954	1	11	1540	1.54
19540112	1954	1	12	1540	1.54
19540113	1954	1	13	1540	1.54
19540114	1954	1	14	1820	1.82
19540115	1954	1	15	8410	8.41
19540116	1954	1	16	23500	23.50
19540117	1954	1	17	21900	21.90
19540118	1954	1	18	19300	19.30
19540119	1954	1	19	14400	14.40
19540120	1954	1	20	13600	13.60
19540121	1954	1	21	8230	8.23
19540122	1954	1	22	7670	7.67
19540123	1954	1	23	6260	6.26
19540124	1954	1	24	4420	4.42
19540125	1954	1	25	4300	4.30
19540126	1954	1	26	4300	4.30
19540127	1954	1	27	4300	4.30
19540128	1954	1	28	4300	4.30
19540129	1954	1	29	4300	4.30
19540130	1954	1	30	4300	4.30
19540131	1954	1	31	4300	4.30
19540201	1954	2	1	4300	4.30
19540202	1954	2	2	4300	4.30
19540203	1954	2	3	4300	4.30
19540204	1954	2	4	4300	4.30
19540205	1954	2	5	4300	4.30
19540206	1954	2	6	4300	4.30
19540207	1954	2	7	4300	4.30
19540208	1954	2	8	4300	4.30
19540209	1954	2	9	4300	4.30
19540210	1954	2	10	5780	5.78
19540211	1954	2	11	23400	23.40
19540212	1954	2	12	16300	16.30
19540213	1954	2	13	15400	15.40
19540214	1954	2	14	12700	12.70
19540215	1954	2	15	12500	12.50
19540216	1954	2	16	12500	12.50
19540217	1954	2	17	12400	12.40
19540218	1954	2	18	11700	11.70
19540219	1954	2	19	11400	11.40
19540220	1954	2	20	8060	8.06
19540221	1954	2	21	7670	7.67
19540222	1954	2	22	6420	6.42
19540223	1954	2	23	6310	6.31
19540224	1954	2	24	6310	6.31
19540225	1954	2	25	6310	6.31
19540226	1954	2	26	6420	6.42
19540227	1954	2	27	8520	8.52
19540228	1954	2	28	18600	18.60
19540301	1954	3	1	19200	19.20
19540302	1954	3	2	15800	15.80
19540303	1954	3	3	14100	14.10
19540304	1954	3	4	14000	14.00
19540305	1954	3	5	14700	14.70
19540306	1954	3	6	23100	23.10
19540307	1954	3	7	19600	19.60
19540308	1954	3	8	15900	15.90
19540309	1954	3	9	15600	15.60
19540310	1954	3	10	15500	15.50
19540311	1954	3	11	14000	14.00
19540312	1954	3	12	12600	12.60
19540313	1954	3	13	12600	12.60
19540314	1954	3	14	13800	13.80
19540315	1954	3	15	12600	12.60
19540316	1954	3	16	12300	12.30
19540317	1954	3	17	11000	11.00
19540318	1954	3	18	10800	10.80
19540319	1954	3	19	9450	9.45
19540320	1954	3	20	10200	10.20
19540321	1954	3	21	20700	20.70
19540322	1954	3	22	19500	19.50
19540323	1954	3	23	18000	18.00
19540324	1954	3	24	17900	17.90
19540325	1954	3	25	17900	17.90
19540326	1954	3	26	17900	17.90
19540327	1954	3	27	17500	17.50
19540328	1954	3	28	12100	12.10
19540329	1954	3	29	11600	11.60
19540330	1954	3	30	10900	10.90
19540331	1954	3	31	10500	10.50
19540401	1954	4	1	15900	15.90
19540402	1954	4	2	39600	39.60
19540403	1954	4	3	44400	44.40
19540404	1954	4	4	31200	31.20
19540405	1954	4	5	23900	23.90
19540406	1954	4	6	23400	23.40
19540407	1954	4	7	23100	23.10
19540408	1954	4	8	19600	19.60
19540409	1954	4	9	17800	17.80
19540410	1954	4	10	14800	14.80
19540411	1954	4	11	11900	11.90
19540412	1954	4	12	11700	11.70
19540413	1954	4	13	11700	11.70
19540414	1954	4	14	11700	11.70
19540415	1954	4	15	11600	11.60
19540416	1954	4	16	10100	10.10
19540417	1954	4	17	7950	7.95
19540418	1954	4	18	7670	7.67
19540419	1954	4	19	6420	6.42
19540420	1954	4	20	6310	6.31
19540421	1954	4	21	6310	6.31
19540422	1954	4	22	6150	6.15
19540423	1954	4	23	4420	4.42
19540424	1954	4	24	4300	4.30
19540425	1954	4	25	4300	4.30
19540426	1954	4	26	4300	4.30
19540427	1954	4	27	4300	4.30
19540428	1954	4	28	4300	4.30
19540429	1954	4	29	4300	4.30
19540430	1954	4	30	4300	4.30
19540501	1954	5	1	4300	4.30
19540502	1954	5	2	4300	4.30
19540503	1954	5	3	4180	4.18
19540504	1954	5	4	2940	2.94
19540505	1954	5	5	2850	2.85
19540506	1954	5	6	2850	2.85
19540507	1954	5	7	2850	2.85
19540508	1954	5	8	2850	2.85
19540509	1954	5	9	2850	2.85
19540510	1954	5	10	2850	2.85
19540511	1954	5	11	2850	2.85
19540512	1954	5	12	2850	2.85
19540513	1954	5	13	2850	2.85
19540514	1954	5	14	2850	2.85
19540515	1954	5	15	2850	2.85
19540516	1954	5	16	2850	2.85
19540517	1954	5	17	2850	2.85
